m,TagName,
"2020-12-01 00:00:00","c++","4294"
"2020-12-01 00:00:00","delphi","187"
"2020-12-01 00:00:00","go","523"
"2020-12-01 00:00:00","java","7577"
"2020-12-01 00:00:00","javascript","15435"
"2020-12-01 00:00:00","perl","131"
"2020-12-01 00:00:00","php","4624"
"2020-12-01 00:00:00","python","21463"
"2020-12-01 00:00:00","r","4279"
"2020-12-01 00:00:00","ruby","493"
"2020-12-01 00:00:00","swift","2042"
"2021-01-01 00:00:00","assembly","293"
"2021-01-01 00:00:00","c","2458"
"2021-01-01 00:00:00","c#","5994"
"2021-01-01 00:00:00","c++","3948"
"2021-01-01 00:00:00","delphi","196"
"2021-01-01 00:00:00","go","549"
"2021-01-01 00:00:00","java","7824"
"2021-01-01 00:00:00","javascript","16205"
"2021-01-01 00:00:00","perl","143"
"2021-01-01 00:00:00","php","4601"
"2021-01-01 00:00:00","python","22082"
"2021-01-01 00:00:00","r","4265"
"2021-01-01 00:00:00","ruby","510"
"2021-01-01 00:00:00","swift","2258"
"2021-02-01 00:00:00","assembly","238"
"2021-02-01 00:00:00","c","2139"
"2021-02-01 00:00:00","c#","5636"
"2021-02-01 00:00:00","c++","3965"
"2021-02-01 00:00:00","delphi","185"
"2021-02-01 00:00:00","go","559"
"2021-02-01 00:00:00","java","7362"
"2021-02-01 00:00:00","javascript","14694"
"2021-02-01 00:00:00","perl","131"
"2021-02-01 00:00:00","php","4213"
"2021-02-01 00:00:00","python","20785"
"2021-02-01 00:00:00","r","4277"
"2021-02-01 00:00:00","ruby","521"
"2021-02-01 00:00:00","swift","2215"
"2021-03-01 00:00:00","assembly","307"
"2021-03-01 00:00:00","c","2370"
"2021-03-01 00:00:00","c#","6178"
"2021-03-01 00:00:00","c++","4130"
"2021-03-01 00:00:00","delphi","250"
"2021-03-01 00:00:00","go","746"
"2021-03-01 00:00:00","java","8424"
"2021-03-01 00:00:00","javascript","16221"
"2021-03-01 00:00:00","perl","152"
"2021-03-01 00:00:00","php","4592"
"2021-03-01 00:00:00","python","23117"
"2021-03-01 00:00:00","r","5103"
"2021-03-01 00:00:00","ruby","491"
"2021-03-01 00:00:00","swift","2332"
"2021-04-01 00:00:00","assembly","287"
"2021-04-01 00:00:00","c","2196"
"2021-04-01 00:00:00","c#","5718"
"2021-04-01 00:00:00","c++","3785"
"2021-04-01 00:00:00","delphi","162"
"2021-04-01 00:00:00","go","615"
"2021-04-01 00:00:00","java","7709"
"2021-04-01 00:00:00","javascript","15287"
"2021-04-01 00:00:00","perl","136"
"2021-04-01 00:00:00","php","4155"
"2021-04-01 00:00:00","python","21790"
"2021-04-01 00:00:00","r","4748"
"2021-04-01 00:00:00","ruby","513"
"2021-04-01 00:00:00","swift","2053"
"2021-05-01 00:00:00","assembly","277"
"2021-05-01 00:00:00","c","1986"
"2021-05-01 00:00:00","c#","5553"
"2021-05-01 00:00:00","c++","4049"
"2021-05-01 00:00:00","delphi","157"
"2021-05-01 00:00:00","go","630"
"2021-05-01 00:00:00","java","7734"
"2021-05-01 00:00:00","javascript","15252"
"2021-05-01 00:00:00","perl","114"
"2021-05-01 00:00:00","php","4126"
"2021-05-01 00:00:00","python","21768"
"2021-05-01 00:00:00","r","4592"
"2021-05-01 00:00:00","ruby","393"
"2021-05-01 00:00:00","swift","1808"
"2021-06-01 00:00:00","assembly","249"
"2021-06-01 00:00:00","c","1791"
"2021-06-01 00:00:00","c#","5489"
"2021-06-01 00:00:00","c++","3693"
"2021-06-01 00:00:00","delphi","122"
"2021-06-01 00:00:00","go","599"
"2021-06-01 00:00:00","java","7351"
"2021-06-01 00:00:00","javascript","14432"
"2021-06-01 00:00:00","perl","148"
"2021-06-01 00:00:00","php","3917"
"2021-06-01 00:00:00","python","20294"
"2021-06-01 00:00:00","r","4215"
"2021-06-01 00:00:00","ruby","409"
"2021-06-01 00:00:00","swift","1754"
"2021-07-01 00:00:00","assembly","170"
"2021-07-01 00:00:00","c","1554"
"2021-07-01 00:00:00","c#","5091"
"2021-07-01 00:00:00","c++","3384"
"2021-07-01 00:00:00","delphi","138"
"2021-07-01 00:00:00","go","594"
"2021-07-01 00:00:00","java","6773"
"2021-07-01 00:00:00","javascript","14178"
"2021-07-01 00:00:00","perl","135"
"2021-07-01 00:00:00","php","3730"
"2021-07-01 00:00:00","python","20011"
"2021-07-01 00:00:00","r","4002"
"2021-07-01 00:00:00","ruby","439"
"2021-07-01 00:00:00","swift","1924"
"2021-08-01 00:00:00","assembly","156"
"2021-08-01 00:00:00","c","1480"
"2021-08-01 00:00:00","c#","4977"
"2021-08-01 00:00:00","c++","3143"
"2021-08-01 00:00:00","delphi","134"
"2021-08-01 00:00:00","go","725"
"2021-08-01 00:00:00","java","6535"
"2021-08-01 00:00:00","javascript","14091"
"2021-08-01 00:00:00","perl","117"
"2021-08-01 00:00:00","php","3754"
"2021-08-01 00:00:00","python","19302"
"2021-08-01 00:00:00","r","3970"
"2021-08-01 00:00:00","ruby","438"
"2021-08-01 00:00:00","swift","1820"
"2021-09-01 00:00:00","assembly","185"
"2021-09-01 00:00:00","c","1645"
"2021-09-01 00:00:00","c#","4932"
"2021-09-01 00:00:00","c++","3436"
"2021-09-01 00:00:00","delphi","130"
"2021-09-01 00:00:00","go","602"
"2021-09-01 00:00:00","java","6418"
"2021-09-01 00:00:00","javascript","13915"
"2021-09-01 00:00:00","perl","112"
"2021-09-01 00:00:00","php","3618"
"2021-09-01 00:00:00","python","18499"
"2021-09-01 00:00:00","r","3840"
"2021-09-01 00:00:00","ruby","435"
"2021-09-01 00:00:00","swift","1570"
"2021-10-01 00:00:00","assembly","197"
"2021-10-01 00:00:00","c","2005"
"2021-10-01 00:00:00","c#","5141"
"2021-10-01 00:00:00","c++","3596"
"2021-10-01 00:00:00","delphi","141"
"2021-10-01 00:00:00","go","687"
"2021-10-01 00:00:00","java","6378"
"2021-10-01 00:00:00","javascript","13317"
"2021-10-01 00:00:00","perl","125"
"2021-10-01 00:00:00","php","3477"
"2021-10-01 00:00:00","python","19264"
"2021-10-01 00:00:00","r","4066"
"2021-10-01 00:00:00","ruby","411"
"2021-10-01 00:00:00","swift","1517"
"2021-11-01 00:00:00","assembly","267"
"2021-11-01 00:00:00","c","2117"
"2021-11-01 00:00:00","c#","5429"
"2021-11-01 00:00:00","c++","3706"
"2021-11-01 00:00:00","delphi","138"
"2021-11-01 00:00:00","go","638"
"2021-11-01 00:00:00","java","6742"
"2021-11-01 00:00:00","javascript","13008"
"2021-11-01 00:00:00","perl","75"
"2021-11-01 00:00:00","php","3379"
"2021-11-01 00:00:00","python","19511"
"2021-11-01 00:00:00","r","3956"
"2021-11-01 00:00:00","ruby","381"
"2021-11-01 00:00:00","swift","1476"
"2021-12-01 00:00:00","assembly","257"
"2021-12-01 00:00:00","c","2028"
"2021-12-01 00:00:00","c#","4872"
"2021-12-01 00:00:00","c++","3483"
"2021-12-01 00:00:00","delphi","141"
"2021-12-01 00:00:00","go","709"
"2021-12-01 00:00:00","java","6020"
"2021-12-01 00:00:00","javascript","12631"
"2021-12-01 00:00:00","perl","94"
"2021-12-01 00:00:00","php","3119"
"2021-12-01 00:00:00","python","18477"
"2021-12-01 00:00:00","r","3473"
"2021-12-01 00:00:00","ruby","363"
"2021-12-01 00:00:00","swift","1392"
"2022-01-01 00:00:00","assembly","226"
"2022-01-01 00:00:00","c","1852"
"2022-01-01 00:00:00","c#","5120"
"2022-01-01 00:00:00","c++","3521"
"2022-01-01 00:00:00","delphi","131"
"2022-01-01 00:00:00","go","729"
"2022-01-01 00:00:00","java","6243"
"2022-01-01 00:00:00","javascript","13454"
"2022-01-01 00:00:00","perl","124"
"2022-01-01 00:00:00","php","3264"
"2022-01-01 00:00:00","python","19240"
"2022-01-01 00:00:00","r","3798"
"2022-01-01 00:00:00","ruby","438"
"2022-01-01 00:00:00","swift","1697"
"2022-02-01 00:00:00","assembly","209"
"2022-02-01 00:00:00","c","1593"
"2022-02-01 00:00:00","c#","4963"
"2022-02-01 00:00:00","c++","3095"
"2022-02-01 00:00:00","delphi","163"
"2022-02-01 00:00:00","go","635"
"2022-02-01 00:00:00","java","5739"
"2022-02-01 00:00:00","javascript","12396"
"2022-02-01 00:00:00","perl","96"
"2022-02-01 00:00:00","php","3020"
"2022-02-01 00:00:00","python","18763"
"2022-02-01 00:00:00","r","3877"
"2022-02-01 00:00:00","ruby","397"
"2022-02-01 00:00:00","swift","1533"
"2022-03-01 00:00:00","assembly","229"
"2022-03-01 00:00:00","c","1877"
"2022-03-01 00:00:00","c#","5510"
"2022-03-01 00:00:00","c++","3405"
"2022-03-01 00:00:00","delphi","119"
"2022-03-01 00:00:00","go","752"
"2022-03-01 00:00:00","java","6392"
"2022-03-01 00:00:00","javascript","13147"
"2022-03-01 00:00:00","perl","102"
"2022-03-01 00:00:00","php","3053"
"2022-03-01 00:00:00","python","20191"
"2022-03-01 00:00:00","r","4401"
"2022-03-01 00:00:00","ruby","438"
"2022-03-01 00:00:00","swift","1688"
"2022-04-01 00:00:00","assembly","244"
"2022-04-01 00:00:00","c","1675"
"2022-04-01 00:00:00","c#","5078"
"2022-04-01 00:00:00","c++","3388"
"2022-04-01 00:00:00","delphi","113"
"2022-04-01 00:00:00","go","694"
"2022-04-01 00:00:00","java","6193"
"2022-04-01 00:00:00","javascript","13050"
"2022-04-01 00:00:00","perl","98"
"2022-04-01 00:00:00","php","3102"
"2022-04-01 00:00:00","python","19350"
"2022-04-01 00:00:00","r","4113"
"2022-04-01 00:00:00","ruby","426"
"2022-04-01 00:00:00","swift","1407"
"2022-05-01 00:00:00","assembly","250"
"2022-05-01 00:00:00","c","1707"
"2022-05-01 00:00:00","c#","5354"
"2022-05-01 00:00:00","c++","3418"
"2022-05-01 00:00:00","delphi","118"
"2022-05-01 00:00:00","go","599"
"2022-05-01 00:00:00","java","6325"
"2022-05-01 00:00:00","javascript","12970"
"2022-05-01 00:00:00","perl","91"
"2022-05-01 00:00:00","php","3294"
"2022-05-01 00:00:00","python","18895"
"2022-05-01 00:00:00","r","4084"
"2022-05-01 00:00:00","ruby","430"
"2022-05-01 00:00:00","swift","1416"
"2022-06-01 00:00:00","assembly","231"
"2022-06-01 00:00:00","c","1504"
"2022-06-01 00:00:00","c#","5192"
"2022-06-01 00:00:00","c++","3002"
"2022-06-01 00:00:00","delphi","110"
"2022-06-01 00:00:00","go","673"
"2022-06-01 00:00:00","java","5562"
"2022-06-01 00:00:00","javascript","12295"
"2022-06-01 00:00:00","perl","123"
"2022-06-01 00:00:00","php","3128"
"2022-06-01 00:00:00","python","18317"
"2022-06-01 00:00:00","r","3804"
"2022-06-01 00:00:00","ruby","420"
"2022-06-01 00:00:00","swift","1485"
"2022-07-01 00:00:00","assembly","193"
"2022-07-01 00:00:00","c","1341"
"2022-07-01 00:00:00","c#","5116"
"2022-07-01 00:00:00","c++","2900"
"2022-07-01 00:00:00","delphi","115"
"2022-07-01 00:00:00","go","676"
"2022-07-01 00:00:00","java","5289"
"2022-07-01 00:00:00","javascript","12448"
"2022-07-01 00:00:00","perl","124"
"2022-07-01 00:00:00","php","3009"
"2022-07-01 00:00:00","python","18603"
"2022-07-01 00:00:00","r","3603"
"2022-07-01 00:00:00","ruby","398"
"2022-07-01 00:00:00","swift","1428"
"2022-08-01 00:00:00","assembly","161"
"2022-08-01 00:00:00","c","1390"
"2022-08-01 00:00:00","c#","5357"
"2022-08-01 00:00:00","c++","2893"
"2022-08-01 00:00:00","delphi","115"
"2022-08-01 00:00:00","go","775"
"2022-08-01 00:00:00","java","5192"
"2022-08-01 00:00:00","javascript","12687"
"2022-08-01 00:00:00","perl","111"
"2022-08-01 00:00:00","php","3043"
"2022-08-01 00:00:00","python","18198"
"2022-08-01 00:00:00","r","3711"
"2022-08-01 00:00:00","ruby","420"
"2022-08-01 00:00:00","swift","1447"
"2022-09-01 00:00:00","assembly","166"
"2022-09-01 00:00:00","c","1498"
"2022-09-01 00:00:00","c#","4877"
"2022-09-01 00:00:00","c++","2718"
"2022-09-01 00:00:00","delphi","131"
"2022-09-01 00:00:00","go","778"
"2022-09-01 00:00:00","java","4924"
"2022-09-01 00:00:00","javascript","11540"
"2022-09-01 00:00:00","perl","82"
"2022-09-01 00:00:00","php","2768"
"2022-09-01 00:00:00","python","16702"
"2022-09-01 00:00:00","r","3507"
"2022-09-01 00:00:00","ruby","397"
"2022-09-01 00:00:00","swift","1457"
"2022-10-01 00:00:00","assembly","217"
"2022-10-01 00:00:00","c","1832"
"2022-10-01 00:00:00","c#","4918"
"2022-10-01 00:00:00","c++","2874"
"2022-10-01 00:00:00","delphi","136"
"2022-10-01 00:00:00","go","669"
"2022-10-01 00:00:00","java","5171"
"2022-10-01 00:00:00","javascript","11356"
"2022-10-01 00:00:00","perl","80"
"2022-10-01 00:00:00","php","2725"
"2022-10-01 00:00:00","python","18108"
"2022-10-01 00:00:00","r","3882"
"2022-10-01 00:00:00","ruby","371"
"2022-10-01 00:00:00","swift","1302"
"2022-11-01 00:00:00","assembly","265"
"2022-11-01 00:00:00","c","1938"
"2022-11-01 00:00:00","c#","5074"
"2022-11-01 00:00:00","c++","2901"
"2022-11-01 00:00:00","delphi","107"
"2022-11-01 00:00:00","go","682"
"2022-11-01 00:00:00","java","5300"
"2022-11-01 00:00:00","javascript","11452"
"2022-11-01 00:00:00","perl","106"
"2022-11-01 00:00:00","php","2730"
"2022-11-01 00:00:00","python","18460"
"2022-11-01 00:00:00","r","3950"
"2022-11-01 00:00:00","ruby","411"
"2022-11-01 00:00:00","swift","1403"
"2022-12-01 00:00:00","assembly","252"
"2022-12-01 00:00:00","c","1677"
"2022-12-01 00:00:00","c#","4571"
"2022-12-01 00:00:00","c++","2561"
"2022-12-01 00:00:00","delphi","79"
"2022-12-01 00:00:00","go","592"
"2022-12-01 00:00:00","java","4708"
"2022-12-01 00:00:00","javascript","10045"
"2022-12-01 00:00:00","perl","94"
"2022-12-01 00:00:00","php","2309"
"2022-12-01 00:00:00","python","15569"
"2022-12-01 00:00:00","r","3167"
"2022-12-01 00:00:00","ruby","341"
"2022-12-01 00:00:00","swift","1194"
"2023-01-01 00:00:00","assembly","224"
"2023-01-01 00:00:00","c","1400"
"2023-01-01 00:00:00","c#","4621"
"2023-01-01 00:00:00","c++","2375"
"2023-01-01 00:00:00","delphi","107"
"2023-01-01 00:00:00","go","682"
"2023-01-01 00:00:00","java","4616"
"2023-01-01 00:00:00","javascript","9822"
"2023-01-01 00:00:00","perl","70"
"2023-01-01 00:00:00","php","2471"
"2023-01-01 00:00:00","python","14722"
"2023-01-01 00:00:00","r","3240"
"2023-01-01 00:00:00","ruby","322"
"2023-01-01 00:00:00","swift","1178"
"2023-02-01 00:00:00","assembly","169"
"2023-02-01 00:00:00","c","1191"
"2023-02-01 00:00:00","c#","4048"
"2023-02-01 00:00:00","c++","2021"
"2023-02-01 00:00:00","delphi","120"
"2023-02-01 00:00:00","go","617"
"2023-02-01 00:00:00","java","4019"
"2023-02-01 00:00:00","javascript","8311"
"2023-02-01 00:00:00","perl","77"
"2023-02-01 00:00:00","php","1981"
"2023-02-01 00:00:00","python","12862"
"2023-02-01 00:00:00","r","3254"
"2023-02-01 00:00:00","ruby","307"
"2023-02-01 00:00:00","swift","1034"
"2023-03-01 00:00:00","assembly","158"
"2023-03-01 00:00:00","c","1150"
"2023-03-01 00:00:00","c#","4149"
"2023-03-01 00:00:00","c++","2298"
"2023-03-01 00:00:00","delphi","118"
"2023-03-01 00:00:00","go","591"
"2023-03-01 00:00:00","java","4399"
"2023-03-01 00:00:00","javascript","8318"
"2023-03-01 00:00:00","perl","94"
"2023-03-01 00:00:00","php","1855"
"2023-03-01 00:00:00","python","12610"
"2023-03-01 00:00:00","r","3267"
"2023-03-01 00:00:00","ruby","261"
"2023-03-01 00:00:00","swift","1113"
"2023-04-01 00:00:00","assembly","172"
"2023-04-01 00:00:00","c","1076"
"2023-04-01 00:00:00","c#","3253"
"2023-04-01 00:00:00","c++","1742"
"2023-04-01 00:00:00","delphi","111"
"2023-04-01 00:00:00","go","476"
"2023-04-01 00:00:00","java","3528"
"2023-04-01 00:00:00","javascript","6437"
"2023-04-01 00:00:00","perl","55"
"2023-04-01 00:00:00","php","1572"
"2023-04-01 00:00:00","python","9941"
"2023-04-01 00:00:00","r","2575"
"2023-04-01 00:00:00","ruby","197"
"2023-04-01 00:00:00","swift","883"
"2023-05-01 00:00:00","assembly","156"
"2023-05-01 00:00:00","c","970"
"2023-05-01 00:00:00","c#","3189"
"2023-05-01 00:00:00","c++","1603"
"2023-05-01 00:00:00","delphi","100"
"2023-05-01 00:00:00","go","388"
"2023-05-01 00:00:00","java","3256"
"2023-05-01 00:00:00","javascript","6018"
"2023-05-01 00:00:00","perl","52"
"2023-05-01 00:00:00","php","1597"
"2023-05-01 00:00:00","python","9466"
"2023-05-01 00:00:00","r","2352"
"2023-05-01 00:00:00","ruby","223"
"2023-05-01 00:00:00","swift","796"
"2023-06-01 00:00:00","assembly","137"
"2023-06-01 00:00:00","c","803"
"2023-06-01 00:00:00","c#","3206"
"2023-06-01 00:00:00","c++","1615"
"2023-06-01 00:00:00","delphi","105"
"2023-06-01 00:00:00","go","494"
"2023-06-01 00:00:00","java","3273"
"2023-06-01 00:00:00","javascript","5793"
"2023-06-01 00:00:00","perl","52"
"2023-06-01 00:00:00","php","1534"
"2023-06-01 00:00:00","python","8992"
"2023-06-01 00:00:00","r","2186"
"2023-06-01 00:00:00","ruby","189"
"2023-06-01 00:00:00","swift","923"
"2023-07-01 00:00:00","assembly","146"
"2023-07-01 00:00:00","c","826"
"2023-07-01 00:00:00","c#","3250"
"2023-07-01 00:00:00","c++","1644"
"2023-07-01 00:00:00","delphi","91"
"2023-07-01 00:00:00","go","488"
"2023-07-01 00:00:00","java","3123"
"2023-07-01 00:00:00","javascript","5852"
"2023-07-01 00:00:00","perl","64"
"2023-07-01 00:00:00","php","1423"
"2023-07-01 00:00:00","python","8910"
"2023-07-01 00:00:00","r","2005"
"2023-07-01 00:00:00","ruby","199"
"2023-07-01 00:00:00","swift","922"
"2023-08-01 00:00:00","assembly","133"
"2023-08-01 00:00:00","c","786"
"2023-08-01 00:00:00","c#","3057"
"2023-08-01 00:00:00","c++","1496"
"2023-08-01 00:00:00","delphi","94"
"2023-08-01 00:00:00","go","456"
"2023-08-01 00:00:00","java","3022"
"2023-08-01 00:00:00","javascript","5177"
"2023-08-01 00:00:00","perl","48"
"2023-08-01 00:00:00","php","1490"
"2023-08-01 00:00:00","python","8198"
"2023-08-01 00:00:00","r","1987"
"2023-08-01 00:00:00","ruby","173"
"2023-08-01 00:00:00","swift","768"
"2023-09-01 00:00:00","assembly","136"
"2023-09-01 00:00:00","c","813"
"2023-09-01 00:00:00","c#","2648"
"2023-09-01 00:00:00","c++","1370"
"2023-09-01 00:00:00","delphi","97"
"2023-09-01 00:00:00","go","398"
"2023-09-01 00:00:00","java","2643"
"2023-09-01 00:00:00","javascript","4452"
"2023-09-01 00:00:00","perl","58"
"2023-09-01 00:00:00","php","1378"
"2023-09-01 00:00:00","python","6952"
"2023-09-01 00:00:00","r","1735"
"2023-09-01 00:00:00","ruby","165"
"2023-09-01 00:00:00","swift","709"
"2023-10-01 00:00:00","assembly","158"
"2023-10-01 00:00:00","c","877"
"2023-10-01 00:00:00","c#","2602"
"2023-10-01 00:00:00","c++","1535"
"2023-10-01 00:00:00","delphi","143"
"2023-10-01 00:00:00","go","394"
"2023-10-01 00:00:00","java","2634"
"2023-10-01 00:00:00","javascript","4133"
"2023-10-01 00:00:00","perl","53"
"2023-10-01 00:00:00","php","1207"
"2023-10-01 00:00:00","python","7096"
"2023-10-01 00:00:00","r","1715"
"2023-10-01 00:00:00","ruby","163"
"2023-10-01 00:00:00","swift","723"
"2023-11-01 00:00:00","assembly","158"
"2023-11-01 00:00:00","c","881"
"2023-11-01 00:00:00","c#","2608"
"2023-11-01 00:00:00","c++","1316"
"2023-11-01 00:00:00","delphi","96"
"2023-11-01 00:00:00","go","378"
"2023-11-01 00:00:00","java","2564"
"2023-11-01 00:00:00","javascript","3968"
"2023-11-01 00:00:00","perl","44"
"2023-11-01 00:00:00","php","1185"
"2023-11-01 00:00:00","python","6710"
"2023-11-01 00:00:00","r","1646"
"2023-11-01 00:00:00","ruby","131"
"2023-11-01 00:00:00","swift","698"
"2023-12-01 00:00:00","assembly","166"
"2023-12-01 00:00:00","c","806"
"2023-12-01 00:00:00","c#","2243"
"2023-12-01 00:00:00","c++","1288"
"2023-12-01 00:00:00","delphi","69"
"2023-12-01 00:00:00","go","312"
"2023-12-01 00:00:00","java","2023"
"2023-12-01 00:00:00","javascript","3670"
"2023-12-01 00:00:00","perl","53"
"2023-12-01 00:00:00","php","976"
"2023-12-01 00:00:00","python","5574"
"2023-12-01 00:00:00","r","1343"
"2023-12-01 00:00:00","ruby","130"
"2023-12-01 00:00:00","swift","596"
"2024-01-01 00:00:00","assembly","172"
"2024-01-01 00:00:00","c","807"
"2024-01-01 00:00:00","c#","2591"
"2024-01-01 00:00:00","c++","1534"
"2024-01-01 00:00:00","delphi","83"
"2024-01-01 00:00:00","go","336"
"2024-01-01 00:00:00","java","2750"
"2024-01-01 00:00:00","javascript","4864"
"2024-01-01 00:00:00","perl","33"
"2024-01-01 00:00:00","php","1332"
"2024-01-01 00:00:00","python","7416"
"2024-01-01 00:00:00","r","1763"
"2024-01-01 00:00:00","ruby","159"
"2024-01-01 00:00:00","swift","832"
"2024-02-01 00:00:00","assembly","130"
"2024-02-01 00:00:00","c","752"
"2024-02-01 00:00:00","c#","2649"
"2024-02-01 00:00:00","c++","1414"
"2024-02-01 00:00:00","delphi","108"
"2024-02-01 00:00:00","go","304"
"2024-02-01 00:00:00","java","2714"
"2024-02-01 00:00:00","javascript","4621"
"2024-02-01 00:00:00","perl","36"
"2024-02-01 00:00:00","php","1279"
"2024-02-01 00:00:00","python","7677"
"2024-02-01 00:00:00","r","1812"
"2024-02-01 00:00:00","ruby","156"
"2024-02-01 00:00:00","swift","650"
"2024-03-01 00:00:00","assembly","138"
"2024-03-01 00:00:00","c","726"
"2024-03-01 00:00:00","c#","2552"
"2024-03-01 00:00:00","c++","1311"
"2024-03-01 00:00:00","delphi","96"
"2024-03-01 00:00:00","go","320"
"2024-03-01 00:00:00","java","2768"
"2024-03-01 00:00:00","javascript","4616"
"2024-03-01 00:00:00","perl","47"
"2024-03-01 00:00:00","php","1344"
"2024-03-01 00:00:00","python","7262"
"2024-03-01 00:00:00","r","1674"
"2024-03-01 00:00:00","ruby","137"
"2024-03-01 00:00:00","swift","708"
"2024-04-01 00:00:00","assembly","182"
"2024-04-01 00:00:00","c","731"
"2024-04-01 00:00:00","c#","2680"
"2024-04-01 00:00:00","c++","1288"
"2024-04-01 00:00:00","delphi","104"
"2024-04-01 00:00:00","go","300"
"2024-04-01 00:00:00","java","2520"
"2024-04-01 00:00:00","javascript","4162"
"2024-04-01 00:00:00","perl","25"
"2024-04-01 00:00:00","php","1172"
"2024-04-01 00:00:00","python","7235"
"2024-04-01 00:00:00","r","1526"
"2024-04-01 00:00:00","ruby","113"
"2024-04-01 00:00:00","swift","675"
"2024-05-01 00:00:00","assembly","178"
"2024-05-01 00:00:00","c","653"
"2024-05-01 00:00:00","c#","2443"
"2024-05-01 00:00:00","c++","1403"
"2024-05-01 00:00:00","delphi","101"
"2024-05-01 00:00:00","go","266"
"2024-05-01 00:00:00","java","2226"
"2024-05-01 00:00:00","javascript","3909"
"2024-05-01 00:00:00","perl","37"
"2024-05-01 00:00:00","php","1133"
"2024-05-01 00:00:00","python","6790"
"2024-05-01 00:00:00","r","1362"
"2024-05-01 00:00:00","ruby","116"
"2024-05-01 00:00:00","swift","604"
"2024-06-01 00:00:00","assembly","84"
"2024-06-01 00:00:00","c","528"
"2024-06-01 00:00:00","c#","1915"
"2024-06-01 00:00:00","c++","1053"
"2024-06-01 00:00:00","delphi","67"
"2024-06-01 00:00:00","go","222"
"2024-06-01 00:00:00","java","1654"
"2024-06-01 00:00:00","javascript","2902"
"2024-06-01 00:00:00","perl","29"
"2024-06-01 00:00:00","php","936"
"2024-06-01 00:00:00","python","4982"
"2024-06-01 00:00:00","r","1079"
"2024-06-01 00:00:00","ruby","108"
"2024-06-01 00:00:00","swift","565"
"2024-07-01 00:00:00","assembly","90"
"2024-07-01 00:00:00","c","553"
"2024-07-01 00:00:00","c#","2072"
"2024-07-01 00:00:00","c++","1111"
"2024-07-01 00:00:00","delphi","52"
"2024-07-01 00:00:00","go","249"
"2024-07-01 00:00:00","java","1523"
"2024-07-01 00:00:00","javascript","2856"
"2024-07-01 00:00:00","perl","34"
"2024-07-01 00:00:00","php","856"
"2024-07-01 00:00:00","python","5186"
"2024-07-01 00:00:00","r","1050"
"2024-07-01 00:00:00","ruby","93"
"2024-07-01 00:00:00","swift","568"
"2024-08-01 00:00:00","assembly","112"
"2024-08-01 00:00:00","c","479"
"2024-08-01 00:00:00","c#","1813"
"2024-08-01 00:00:00","c++","1007"
"2024-08-01 00:00:00","delphi","83"
"2024-08-01 00:00:00","go","208"
"2024-08-01 00:00:00","java","1189"
"2024-08-01 00:00:00","javascript","2440"
"2024-08-01 00:00:00","perl","37"
"2024-08-01 00:00:00","php","784"
"2024-08-01 00:00:00","python","4451"
"2024-08-01 00:00:00","r","875"
"2024-08-01 00:00:00","ruby","103"
"2024-08-01 00:00:00","swift","536"
"2024-09-01 00:00:00","assembly","86"
"2024-09-01 00:00:00","c","444"
"2024-09-01 00:00:00","c#","1557"
"2024-09-01 00:00:00","c++","980"
"2024-09-01 00:00:00","delphi","67"
"2024-09-01 00:00:00","go","153"
"2024-09-01 00:00:00","java","1266"
"2024-09-01 00:00:00","javascript","2156"
"2024-09-01 00:00:00","perl","26"
"2024-09-01 00:00:00","php","602"
"2024-09-01 00:00:00","python","3678"
"2024-09-01 00:00:00","r","744"
"2024-09-01 00:00:00","ruby","82"
"2024-09-01 00:00:00","swift","504"
"2024-10-01 00:00:00","assembly","89"
"2024-10-01 00:00:00","c","464"
"2024-10-01 00:00:00","c#","1590"
"2024-10-01 00:00:00","c++","918"
"2024-10-01 00:00:00","delphi","86"
"2024-10-01 00:00:00","go","177"
"2024-10-01 00:00:00","java","1514"
"2024-10-01 00:00:00","javascript","1876"
"2024-10-01 00:00:00","perl","21"
"2024-10-01 00:00:00","php","647"
"2024-10-01 00:00:00","python","3478"
"2024-10-01 00:00:00","r","779"
"2024-10-01 00:00:00","ruby","63"
"2024-10-01 00:00:00","swift","454"
"2024-11-01 00:00:00","assembly","98"
"2024-11-01 00:00:00","c","401"
"2024-11-01 00:00:00","c#","1364"
"2024-11-01 00:00:00","c++","852"
"2024-11-01 00:00:00","delphi","56"
"2024-11-01 00:00:00","go","125"
"2024-11-01 00:00:00","java","1269"
"2024-11-01 00:00:00","javascript","1644"
"2024-11-01 00:00:00","perl","20"
"2024-11-01 00:00:00","php","536"
"2024-11-01 00:00:00","python","3161"
"2024-11-01 00:00:00","r","701"
"2024-11-01 00:00:00","ruby","75"
"2024-11-01 00:00:00","swift","391"
"2024-12-01 00:00:00","assembly","98"
"2024-12-01 00:00:00","c","346"
"2024-12-01 00:00:00","c#","1194"
"2024-12-01 00:00:00","c++","813"
"2024-12-01 00:00:00","delphi","46"
"2024-12-01 00:00:00","go","134"
"2024-12-01 00:00:00","java","1276"
"2024-12-01 00:00:00","javascript","1547"
"2024-12-01 00:00:00","perl","27"
"2024-12-01 00:00:00","php","498"
"2024-12-01 00:00:00","python","2984"
"2024-12-01 00:00:00","r","575"
"2024-12-01 00:00:00","ruby","54"
"2024-12-01 00:00:00","swift","357"
